"Grapheme","Frequency","Codepoint","UnicodeName"
"า",612,"U+0E32","THAI CHARACTER SARA AA"
"ร",395,"U+0E23","THAI CHARACTER RO RUA"
"น",381,"U+0E19","THAI CHARACTER NO NU"
"ง",320,"U+0E07","THAI CHARACTER NGO NGU"
"ก",318,"U+0E01","THAI CHARACTER KO KAI"
"อ",288,"U+0E2D","THAI CHARACTER O ANG"
"ะ",283,"U+0E30","THAI CHARACTER SARA A"
"เ",230,"U+0E40","THAI CHARACTER SARA E"
"ม",228,"U+0E21","THAI CHARACTER MO MA"
"ล",182,"U+0E25","THAI CHARACTER LO LING"
"ค",181,"U+0E04","THAI CHARACTER KHO KHWAI"
"แ",166,"U+0E41","THAI CHARACTER SARA AE"
"ย",156,"U+0E22","THAI CHARACTER YO YAK"
"ด",150,"U+0E14","THAI CHARACTER DO DEK"
"ท",128,"U+0E17","THAI CHARACTER THO THAHAN"
"ใ",124,"U+0E43","THAI CHARACTER SARA AI MAIMUAN"
"จ",122,"U+0E08","THAI CHARACTER CHO CHAN"
"ว",122,"U+0E27","THAI CHARACTER WO WAEN"
"ห",119,"U+0E2B","THAI CHARACTER HO HIP"
"ส",111,"U+0E2A","THAI CHARACTER SO SUA"
"ป",98,"U+0E1B","THAI CHARACTER PO PLA"
"ไ",86,"U+0E44","THAI CHARACTER SARA AI MAIMALAI"
"บ",84,"U+0E1A","THAI CHARACTER BO BAIMAI"
"ที่",81,"U+0E17, U+0E35, U+0E48","THAI CHARACTER THO THAHAN, THAI CHARACTER SARA II, THAI CHARACTER MAI EK"
"ช",73,"U+0E0A","THAI CHARACTER CHO CHANG"
"ต",71,"U+0E15","THAI CHARACTER TO TAO"
"สิ",67,"U+0E2A, U+0E34","THAI CHARACTER SO SUA, THAI CHARACTER SARA I"
"ธิ",64,"U+0E18, U+0E34","THAI CHARACTER THO THONG, THAI CHARACTER SARA I"
"ด้",59,"U+0E14, U+0E49","THAI CHARACTER DO DEK, THAI CHARACTER MAI THO"
"โ",58,"U+0E42","THAI CHARACTER SARA O"
"ข",56,"U+0E02","THAI CHARACTER KHO KHAI"
"พ",52,"U+0E1E","THAI CHARACTER PHO PHAN"
"มี",52,"U+0E21, U+0E35","THAI CHARACTER MO MA, THAI CHARACTER SARA II"
"รั",52,"U+0E23, U+0E31","THAI CHARACTER RO RUA, THAI CHARACTER MAI HAN-AKAT"
"ติ",46,"U+0E15, U+0E34","THAI CHARACTER TO TAO, THAI CHARACTER SARA I"
"ป็",44,"U+0E1B, U+0E47","THAI CHARACTER PO PLA, THAI CHARACTER MAITAIKHU"
"ภ",41,"U+0E20","THAI CHARACTER PHO SAMPHAO"
"ข้",38,"U+0E02, U+0E49","THAI CHARACTER KHO KHAI, THAI CHARACTER MAI THO"
"ทุ",37,"U+0E17, U+0E38","THAI CHARACTER THO THAHAN, THAI CHARACTER SARA U"
"ศ",37,"U+0E28","THAI CHARACTER SO SALA"
"ษ",36,"U+0E29","THAI CHARACTER SO RUSI"
"รื",31,"U+0E23, U+0E37","THAI CHARACTER RO RUA, THAI CHARACTER SARA UEE"
"กั",30,"U+0E01, U+0E31","THAI CHARACTER KO KAI, THAI CHARACTER MAI HAN-AKAT"
"อิ",30,"U+0E2D, U+0E34","THAI CHARACTER O ANG, THAI CHARACTER SARA I"
"ญ",29,"U+0E0D","THAI CHARACTER YO YING"
"ว่",29,"U+0E27, U+0E48","THAI CHARACTER WO WAEN, THAI CHARACTER MAI EK"
"ๆ",26,"U+0E46","THAI CHARACTER MAIYAMOK"
"อั",25,"U+0E2D, U+0E31","THAI CHARACTER O ANG, THAI CHARACTER MAI HAN-AKAT"
"สั",24,"U+0E2A, U+0E31","THAI CHARACTER SO SUA, THAI CHARACTER MAI HAN-AKAT"
"ห่",24,"U+0E2B, U+0E48","THAI CHARACTER HO HIP, THAI CHARACTER MAI EK"
"ต่",23,"U+0E15, U+0E48","THAI CHARACTER TO TAO, THAI CHARACTER MAI EK"
"ม่",23,"U+0E21, U+0E48","THAI CHARACTER MO MA, THAI CHARACTER MAI EK"
"ธ",21,"U+0E18","THAI CHARACTER THO THONG"
"ฐ",20,"U+0E10","THAI CHARACTER THO THAN"
"บั",19,"U+0E1A, U+0E31","THAI CHARACTER BO BAIMAI, THAI CHARACTER MAI HAN-AKAT"
"ฏิ",18,"U+0E0F, U+0E34","THAI CHARACTER TO PATAK, THAI CHARACTER SARA I"
"ต้",16,"U+0E15, U+0E49","THAI CHARACTER TO TAO, THAI CHARACTER MAI THO"
"นี้",16,"U+0E19, U+0E35, U+0E49","THAI CHARACTER NO NU, THAI CHARACTER SARA II, THAI CHARACTER MAI THO"
"นุ",16,"U+0E19, U+0E38","THAI CHARACTER NO NU, THAI CHARACTER SARA U"
"บุ",16,"U+0E1A, U+0E38","THAI CHARACTER BO BAIMAI, THAI CHARACTER SARA U"
"ห้",16,"U+0E2B, U+0E49","THAI CHARACTER HO HIP, THAI CHARACTER MAI THO"
"ทำ",15,"U+0E17, U+0E33","THAI CHARACTER THO THAHAN, THAI CHARACTER SARA AM"
"ริ",15,"U+0E23, U+0E34","THAI CHARACTER RO RUA, THAI CHARACTER SARA I"
"ลั",14,"U+0E25, U+0E31","THAI CHARACTER LO LING, THAI CHARACTER MAI HAN-AKAT"
"1",13,"U+0031","DIGIT ONE"
"2",13,"U+0032","DIGIT TWO"
"จำ",13,"U+0E08, U+0E33","THAI CHARACTER CHO CHAN, THAI CHARACTER SARA AM"
"ณ",13,"U+0E13","THAI CHARACTER NO NEN"
"ผ",13,"U+0E1C","THAI CHARACTER PHO PHUNG"
"ย่",12,"U+0E22, U+0E48","THAI CHARACTER YO YAK, THAI CHARACTER MAI EK"
"ยู่",12,"U+0E22, U+0E39, U+0E48","THAI CHARACTER YO YAK, THAI CHARACTER SARA UU, THAI CHARACTER MAI EK"
"ถู",11,"U+0E16, U+0E39","THAI CHARACTER THO THUNG, THAI CHARACTER SARA UU"
"ทั้",11,"U+0E17, U+0E31, U+0E49","THAI CHARACTER THO THAHAN, THAI CHARACTER MAI HAN-AKAT, THAI CHARACTER MAI THO"
"วิ",11,"U+0E27, U+0E34","THAI CHARACTER WO WAEN, THAI CHARACTER SARA I"
"คุ้",10,"U+0E04, U+0E38, U+0E49","THAI CHARACTER KHO KHWAI, THAI CHARACTER SARA U, THAI CHARACTER MAI THO"
"ซึ่",10,"U+0E0B, U+0E36, U+0E48","THAI CHARACTER SO SO, THAI CHARACTER SARA UE, THAI CHARACTER MAI EK"
"ถื",10,"U+0E16, U+0E37","THAI CHARACTER THO THUNG, THAI CHARACTER SARA UEE"
"ท่",10,"U+0E17, U+0E48","THAI CHARACTER THO THAHAN, THAI CHARACTER MAI EK"
"มู",10,"U+0E21, U+0E39","THAI CHARACTER MO MA, THAI CHARACTER SARA UU"
"ย์",10,"U+0E22, U+0E4C","THAI CHARACTER YO YAK, THAI CHARACTER THANTHAKHAT"
"ศึ",10,"U+0E28, U+0E36","THAI CHARACTER SO SALA, THAI CHARACTER SARA UE"
"สำ",10,"U+0E2A, U+0E33","THAI CHARACTER SO SUA, THAI CHARACTER SARA AM"
"ถึ",9,"U+0E16, U+0E36","THAI CHARACTER THO THUNG, THAI CHARACTER SARA UE"
"ผิ",9,"U+0E1C, U+0E34","THAI CHARACTER PHO PHUNG, THAI CHARACTER SARA I"
"ร่",9,"U+0E23, U+0E48","THAI CHARACTER RO RUA, THAI CHARACTER MAI EK"
"ล่",9,"U+0E25, U+0E48","THAI CHARACTER LO LING, THAI CHARACTER MAI EK"
"ลื",9,"U+0E25, U+0E37","THAI CHARACTER LO LING, THAI CHARACTER SARA UEE"
"ศั",9,"U+0E28, U+0E31","THAI CHARACTER SO SALA, THAI CHARACTER MAI HAN-AKAT"
"ส่",9,"U+0E2A, U+0E48","THAI CHARACTER SO SUA, THAI CHARACTER MAI EK"
"อื่",9,"U+0E2D, U+0E37, U+0E48","THAI CHARACTER O ANG, THAI CHARACTER SARA UEE, THAI CHARACTER MAI EK"
"นิ",8,"U+0E19, U+0E34","THAI CHARACTER NO NU, THAI CHARACTER SARA I"
"พั",8,"U+0E1E, U+0E31","THAI CHARACTER PHO PHAN, THAI CHARACTER MAI HAN-AKAT"
"ว้",8,"U+0E27, U+0E49","THAI CHARACTER WO WAEN, THAI CHARACTER MAI THO"
"วั",8,"U+0E27, U+0E31","THAI CHARACTER WO WAEN, THAI CHARACTER MAI HAN-AKAT"
"ก่",7,"U+0E01, U+0E48","THAI CHARACTER KO KAI, THAI CHARACTER MAI EK"
"กำ",7,"U+0E01, U+0E33","THAI CHARACTER KO KAI, THAI CHARACTER SARA AM"
"กี",7,"U+0E01, U+0E35","THAI CHARACTER KO KAI, THAI CHARACTER SARA II"
"ชี",7,"U+0E0A, U+0E35","THAI CHARACTER CHO CHANG, THAI CHARACTER SARA II"
"ดี",7,"U+0E14, U+0E35","THAI CHARACTER DO DEK, THAI CHARACTER SARA II"
"ต็",7,"U+0E15, U+0E47","THAI CHARACTER TO TAO, THAI CHARACTER MAITAIKHU"
"ถ",7,"U+0E16","THAI CHARACTER THO THUNG"
"ที",7,"U+0E17, U+0E35","THAI CHARACTER THO THAHAN, THAI CHARACTER SARA II"
"น์",7,"U+0E19, U+0E4C","THAI CHARACTER NO NU, THAI CHARACTER THANTHAKHAT"
"นั้",7,"U+0E19, U+0E31, U+0E49","THAI CHARACTER NO NU, THAI CHARACTER MAI HAN-AKAT, THAI CHARACTER MAI THO"
"พิ",7,"U+0E1E, U+0E34","THAI CHARACTER PHO PHAN, THAI CHARACTER SARA I"
"มิ",7,"U+0E21, U+0E34","THAI CHARACTER MO MA, THAI CHARACTER SARA I"
"กิ",6,"U+0E01, U+0E34","THAI CHARACTER KO KAI, THAI CHARACTER SARA I"
"คั",6,"U+0E04, U+0E31","THAI CHARACTER KHO KHWAI, THAI CHARACTER MAI HAN-AKAT"
"จั",6,"U+0E08, U+0E31","THAI CHARACTER CHO CHAN, THAI CHARACTER MAI HAN-AKAT"
"ฎ",6,"U+0E0E","THAI CHARACTER DO CHADA"
"น้",6,"U+0E19, U+0E49","THAI CHARACTER NO NU, THAI CHARACTER MAI THO"
"นั",6,"U+0E19, U+0E31","THAI CHARACTER NO NU, THAI CHARACTER MAI HAN-AKAT"
"ผู้",6,"U+0E1C, U+0E39, U+0E49","THAI CHARACTER PHO PHUNG, THAI CHARACTER SARA UU, THAI CHARACTER MAI THO"
"พื่",6,"U+0E1E, U+0E37, U+0E48","THAI CHARACTER PHO PHAN, THAI CHARACTER SARA UEE, THAI CHARACTER MAI EK"
"ยุ",6,"U+0E22, U+0E38","THAI CHARACTER YO YAK, THAI CHARACTER SARA U"
"ขั",5,"U+0E02, U+0E31","THAI CHARACTER KHO KHAI, THAI CHARACTER MAI HAN-AKAT"
"ค์",5,"U+0E04, U+0E4C","THAI CHARACTER KHO KHWAI, THAI CHARACTER THANTHAKHAT"
"ช่",5,"U+0E0A, U+0E48","THAI CHARACTER CHO CHANG, THAI CHARACTER MAI EK"
"ชิ",5,"U+0E0A, U+0E34","THAI CHARACTER CHO CHANG, THAI CHARACTER SARA I"
