"Grapheme","Frequency","Codepoint","UnicodeName"
"תִ",72,"U+05EA, U+05B4","HEBREW LETTER TAV, HEBREW POINT HIRIQ"
"♫",71,"U+266B","BEAMED EIGHTH NOTES"
"¿",67,"U+00BF","INVERTED QUESTION MARK"
"עֶ",67,"U+05E2, U+05B6","HEBREW LETTER AYIN, HEBREW POINT SEGOL"
"שִׁ",67,"U+05E9, U+05C1, U+05B4","HEBREW LETTER SHIN, HEBREW POINT SHIN DOT, HEBREW POINT HIRIQ"
"עָ",66,"U+05E2, U+05B8","HEBREW LETTER AYIN, HEBREW POINT QAMATS"
"לֶ",61,"U+05DC, U+05B6","HEBREW LETTER LAMED, HEBREW POINT SEGOL"
"רֶ",60,"U+05E8, U+05B6","HEBREW LETTER RESH, HEBREW POINT SEGOL"
"é",59,"U+00E9","LATIN SMALL LETTER E WITH ACUTE"
"תְ",58,"U+05EA, U+05B0","HEBREW LETTER TAV, HEBREW POINT SHEVA"
"@",54,"U+0040","COMMERCIAL AT"
"בִ",54,"U+05D1, U+05B4","HEBREW LETTER BET, HEBREW POINT HIRIQ"
"פָּ",54,"U+05E4, U+05BC, U+05B8","HEBREW LETTER PE, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT QAMATS"
"קַ",54,"U+05E7, U+05B7","HEBREW LETTER QOF, HEBREW POINT PATAH"
"אֶ",53,"U+05D0, U+05B6","HEBREW LETTER ALEF, HEBREW POINT SEGOL"
"הֵ",52,"U+05D4, U+05B5","HEBREW LETTER HE, HEBREW POINT TSERE"
"נְ",51,"U+05E0, U+05B0","HEBREW LETTER NUN, HEBREW POINT SHEVA"
"רַ",51,"U+05E8, U+05B7","HEBREW LETTER RESH, HEBREW POINT PATAH"
"יֵ",49,"U+05D9, U+05B5","HEBREW LETTER YOD, HEBREW POINT TSERE"
"צָ",49,"U+05E6, U+05B8","HEBREW LETTER TSADI, HEBREW POINT QAMATS"
"בּ",48,"U+05D1, U+05BC","HEBREW LETTER BET, HEBREW POINT DAGESH OR MAPIQ"
"דָ",48,"U+05D3, U+05B8","HEBREW LETTER DALET, HEBREW POINT QAMATS"
"פּ",48,"U+05E4, U+05BC","HEBREW LETTER PE, HEBREW POINT DAGESH OR MAPIQ"
"דֶ",47,"U+05D3, U+05B6","HEBREW LETTER DALET, HEBREW POINT SEGOL"
"גַ",45,"U+05D2, U+05B7","HEBREW LETTER GIMEL, HEBREW POINT PATAH"
"סֵ",45,"U+05E1, U+05B5","HEBREW LETTER SAMEKH, HEBREW POINT TSERE"
"×",43,"U+00D7","MULTIPLICATION SIGN"
"~",43,"U+007E","TILDE"
"â",43,"U+00E2","LATIN SMALL LETTER A WITH CIRCUMFLEX"
"טָ",42,"U+05D8, U+05B8","HEBREW LETTER TET, HEBREW POINT QAMATS"
"יְ",42,"U+05D9, U+05B0","HEBREW LETTER YOD, HEBREW POINT SHEVA"
"Â",41,"U+00C2","LATIN CAPITAL LETTER A WITH CIRCUMFLEX"
"סֶ",41,"U+05E1, U+05B6","HEBREW LETTER SAMEKH, HEBREW POINT SEGOL"
"נֶ",40,"U+05E0, U+05B6","HEBREW LETTER NUN, HEBREW POINT SEGOL"
"כָ",38,"U+05DB, U+05B8","HEBREW LETTER KAF, HEBREW POINT QAMATS"
"¬",37,"U+00AC","NOT SIGN"
"דַ",37,"U+05D3, U+05B7","HEBREW LETTER DALET, HEBREW POINT PATAH"
"צִ",37,"U+05E6, U+05B4","HEBREW LETTER TSADI, HEBREW POINT HIRIQ"
"יִ",36,"U+05D9, U+05B4","HEBREW LETTER YOD, HEBREW POINT HIRIQ"
"שַׁ",36,"U+05E9, U+05C1, U+05B7","HEBREW LETTER SHIN, HEBREW POINT SHIN DOT, HEBREW POINT PATAH"
"חְ",35,"U+05D7, U+05B0","HEBREW LETTER HET, HEBREW POINT SHEVA"
"עֲ",34,"U+05E2, U+05B2","HEBREW LETTER AYIN, HEBREW POINT HATAF PATAH"
"עִ",34,"U+05E2, U+05B4","HEBREW LETTER AYIN, HEBREW POINT HIRIQ"
"כּ",33,"U+05DB, U+05BC","HEBREW LETTER KAF, HEBREW POINT DAGESH OR MAPIQ"
"סְ",33,"U+05E1, U+05B0","HEBREW LETTER SAMEKH, HEBREW POINT SHEVA"
"בָ",32,"U+05D1, U+05B8","HEBREW LETTER BET, HEBREW POINT QAMATS"
"£",31,"U+00A3","POUND SIGN"
"יַ",30,"U+05D9, U+05B7","HEBREW LETTER YOD, HEBREW POINT PATAH"
"כַּ",30,"U+05DB, U+05BC, U+05B7","HEBREW LETTER KAF, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT PATAH"
"סִ",30,"U+05E1, U+05B4","HEBREW LETTER SAMEKH, HEBREW POINT HIRIQ"
"זָ",29,"U+05D6, U+05B8","HEBREW LETTER ZAYIN, HEBREW POINT QAMATS"
"רֵ",29,"U+05E8, U+05B5","HEBREW LETTER RESH, HEBREW POINT TSERE"
"בַּ",28,"U+05D1, U+05BC, U+05B7","HEBREW LETTER BET, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT PATAH"
"גְ",28,"U+05D2, U+05B0","HEBREW LETTER GIMEL, HEBREW POINT SHEVA"
"פְ",28,"U+05E4, U+05B0","HEBREW LETTER PE, HEBREW POINT SHEVA"
"צְ",28,"U+05E6, U+05B0","HEBREW LETTER TSADI, HEBREW POINT SHEVA"
"גִ",27,"U+05D2, U+05B4","HEBREW LETTER GIMEL, HEBREW POINT HIRIQ"
"כְּ",27,"U+05DB, U+05BC, U+05B0","HEBREW LETTER KAF, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT SHEVA"
"קֶ",27,"U+05E7, U+05B6","HEBREW LETTER QOF, HEBREW POINT SEGOL"
"בִּ",26,"U+05D1, U+05BC, U+05B4","HEBREW LETTER BET, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT HIRIQ"
"גָ",26,"U+05D2, U+05B8","HEBREW LETTER GIMEL, HEBREW POINT QAMATS"
"פֶ",26,"U+05E4, U+05B6","HEBREW LETTER PE, HEBREW POINT SEGOL"
"קִ",26,"U+05E7, U+05B4","HEBREW LETTER QOF, HEBREW POINT HIRIQ"
"שֵׁ",26,"U+05E9, U+05C1, U+05B5","HEBREW LETTER SHIN, HEBREW POINT SHIN DOT, HEBREW POINT TSERE"
"תַ",26,"U+05EA, U+05B7","HEBREW LETTER TAV, HEBREW POINT PATAH"
"לֵ",25,"U+05DC, U+05B5","HEBREW LETTER LAMED, HEBREW POINT TSERE"
"¡",24,"U+00A1","INVERTED EXCLAMATION MARK"
"הֱ",24,"U+05D4, U+05B1","HEBREW LETTER HE, HEBREW POINT HATAF SEGOL"
"`",23,"U+0060","GRAVE ACCENT"
"הֶ",23,"U+05D4, U+05B6","HEBREW LETTER HE, HEBREW POINT SEGOL"
"סַ",23,"U+05E1, U+05B7","HEBREW LETTER SAMEKH, HEBREW POINT PATAH"
"קְ",23,"U+05E7, U+05B0","HEBREW LETTER QOF, HEBREW POINT SHEVA"
"טִ",21,"U+05D8, U+05B4","HEBREW LETTER TET, HEBREW POINT HIRIQ"
"צַ",21,"U+05E6, U+05B7","HEBREW LETTER TSADI, HEBREW POINT PATAH"
"œ",20,"U+0153","LATIN SMALL LIGATURE OE"
"זְ",20,"U+05D6, U+05B0","HEBREW LETTER ZAYIN, HEBREW POINT SHEVA"
"טַ",20,"U+05D8, U+05B7","HEBREW LETTER TET, HEBREW POINT PATAH"
"פְּ",20,"U+05E4, U+05BC, U+05B0","HEBREW LETTER PE, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT SHEVA"
"שַׂ",20,"U+05E9, U+05C2, U+05B7","HEBREW LETTER SHIN, HEBREW POINT SIN DOT, HEBREW POINT PATAH"
"™",19,"U+2122","TRADE MARK SIGN"
"הָ",19,"U+05D4, U+05B8","HEBREW LETTER HE, HEBREW POINT QAMATS"
"תָ",19,"U+05EA, U+05B8","HEBREW LETTER TAV, HEBREW POINT QAMATS"
"גֵ",18,"U+05D2, U+05B5","HEBREW LETTER GIMEL, HEBREW POINT TSERE"
"חִ",18,"U+05D7, U+05B4","HEBREW LETTER HET, HEBREW POINT HIRIQ"
"פַּ",18,"U+05E4, U+05BC, U+05B7","HEBREW LETTER PE, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT PATAH"
"עֵ",17,"U+05E2, U+05B5","HEBREW LETTER AYIN, HEBREW POINT TSERE"
"פֵ",17,"U+05E4, U+05B5","HEBREW LETTER PE, HEBREW POINT TSERE"
"כִ",16,"U+05DB, U+05B4","HEBREW LETTER KAF, HEBREW POINT HIRIQ"
"סָ",16,"U+05E1, U+05B8","HEBREW LETTER SAMEKH, HEBREW POINT QAMATS"
"פַ",16,"U+05E4, U+05B7","HEBREW LETTER PE, HEBREW POINT PATAH"
"טְ",15,"U+05D8, U+05B0","HEBREW LETTER TET, HEBREW POINT SHEVA"
"כָּ",15,"U+05DB, U+05BC, U+05B8","HEBREW LETTER KAF, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT QAMATS"
"ó",14,"U+00F3","LATIN SMALL LETTER O WITH ACUTE"
"בֶ",14,"U+05D1, U+05B6","HEBREW LETTER BET, HEBREW POINT SEGOL"
"וִ",14,"U+05D5, U+05B4","HEBREW LETTER VAV, HEBREW POINT HIRIQ"
"פִּ",14,"U+05E4, U+05BC, U+05B4","HEBREW LETTER PE, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT HIRIQ"
"׳",13,"U+05F3","HEBREW PUNCTUATION GERESH"
"בְּ",13,"U+05D1, U+05B0, U+05BC","HEBREW LETTER BET, HEBREW POINT SHEVA, HEBREW POINT DAGESH OR MAPIQ"
"חֶ",13,"U+05D7, U+05B6","HEBREW LETTER HET, HEBREW POINT SEGOL"
"כִּ",13,"U+05DB, U+05BC, U+05B4","HEBREW LETTER KAF, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT HIRIQ"
"כֹּ",13,"U+05DB, U+05BC, U+05B9","HEBREW LETTER KAF, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT HOLAM"
"קֵ",13,"U+05E7, U+05B5","HEBREW LETTER QOF, HEBREW POINT TSERE"
"תָּ",13,"U+05EA, U+05B8, U+05BC","HEBREW LETTER TAV, HEBREW POINT QAMATS, HEBREW POINT DAGESH OR MAPIQ"
"זֵ",12,"U+05D6, U+05B5","HEBREW LETTER ZAYIN, HEBREW POINT TSERE"
"í",11,"U+00ED","LATIN SMALL LETTER I WITH ACUTE"
"בַ",11,"U+05D1, U+05B7","HEBREW LETTER BET, HEBREW POINT PATAH"
"חֵ",11,"U+05D7, U+05B5","HEBREW LETTER HET, HEBREW POINT TSERE"
"נֵ",11,"U+05E0, U+05B5","HEBREW LETTER NUN, HEBREW POINT TSERE"
"צֵ",11,"U+05E6, U+05B5","HEBREW LETTER TSADI, HEBREW POINT TSERE"
"ָ",10,"U+05B8","HEBREW POINT QAMATS"
"Æ",10,"U+00C6","LATIN CAPITAL LETTER AE"
"פִ",10,"U+05E4, U+05B4","HEBREW LETTER PE, HEBREW POINT HIRIQ"
"צֶ",10,"U+05E6, U+05B6","HEBREW LETTER TSADI, HEBREW POINT SEGOL"
"שָׁ",10,"U+05E9, U+05B8, U+05C1","HEBREW LETTER SHIN, HEBREW POINT QAMATS, HEBREW POINT SHIN DOT"
"ַ",9,"U+05B7","HEBREW POINT PATAH"
"á",9,"U+00E1","LATIN SMALL LETTER A WITH ACUTE"
"æ",9,"U+00E6","LATIN SMALL LETTER AE"
"דְ",9,"U+05D3, U+05B0","HEBREW LETTER DALET, HEBREW POINT SHEVA"
"כֶ",9,"U+05DB, U+05B6","HEBREW LETTER KAF, HEBREW POINT SEGOL"
"רֹ",9,"U+05E8, U+05B9","HEBREW LETTER RESH, HEBREW POINT HOLAM"
"תֵ",9,"U+05EA, U+05B5","HEBREW LETTER TAV, HEBREW POINT TSERE"
"'ֵ",8,"U+0027, U+05B5","APOSTROPHE, HEBREW POINT TSERE"
"ñ",8,"U+00F1","LATIN SMALL LETTER N WITH TILDE"
"о",8,"U+043E","CYRILLIC SMALL LETTER O"
"גֶ",8,"U+05D2, U+05B6","HEBREW LETTER GIMEL, HEBREW POINT SEGOL"
"טֶ",8,"U+05D8, U+05B6","HEBREW LETTER TET, HEBREW POINT SEGOL"
"פֵּ",8,"U+05E4, U+05BC, U+05B5","HEBREW LETTER PE, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT TSERE"
"שִׂ",8,"U+05E9, U+05C2, U+05B4","HEBREW LETTER SHIN, HEBREW POINT SIN DOT, HEBREW POINT HIRIQ"
"¢",7,"U+00A2","CENT SIGN"
"װ",7,"U+05F0","HEBREW LIGATURE YIDDISH DOUBLE VAV"
"זַ",7,"U+05D6, U+05B7","HEBREW LETTER ZAYIN, HEBREW POINT PATAH"
"טֵ",7,"U+05D8, U+05B5","HEBREW LETTER TET, HEBREW POINT TSERE"
"יֶ",7,"U+05D9, U+05B6","HEBREW LETTER YOD, HEBREW POINT SEGOL"
"כְ",7,"U+05DB, U+05B0","HEBREW LETTER KAF, HEBREW POINT SHEVA"
"פָ",7,"U+05E4, U+05B8","HEBREW LETTER PE, HEBREW POINT QAMATS"
"תֶ",7,"U+05EA, U+05B6","HEBREW LETTER TAV, HEBREW POINT SEGOL"
"ׁ",6,"U+05C1","HEBREW POINT SHIN DOT"
"€",6,"U+20AC","EURO SIGN"
"בֵ",6,"U+05D1, U+05B5","HEBREW LETTER BET, HEBREW POINT TSERE"
"ײ",6,"U+05F2","HEBREW LIGATURE YIDDISH DOUBLE YOD"
" ָ",5,"U+0020, U+05B8","SPACE, HEBREW POINT QAMATS"
"д",5,"U+0434","CYRILLIC SMALL LETTER DE"
"בָּ",5,"U+05D1, U+05B8, U+05BC","HEBREW LETTER BET, HEBREW POINT QAMATS, HEBREW POINT DAGESH OR MAPIQ"
"כָּ",5,"U+05DB, U+05B8, U+05BC","HEBREW LETTER KAF, HEBREW POINT QAMATS, HEBREW POINT DAGESH OR MAPIQ"
"כֶּ",5,"U+05DB, U+05BC, U+05B6","HEBREW LETTER KAF, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT SEGOL"
"פֶּ",5,"U+05E4, U+05BC, U+05B6","HEBREW LETTER PE, HEBREW POINT DAGESH OR MAPIQ, HEBREW POINT SEGOL"
"שְׂ",5,"U+05E9, U+05C2, U+05B0","HEBREW LETTER SHIN, HEBREW POINT SIN DOT, HEBREW POINT SHEVA"
"{",4,"U+007B","LEFT CURLY BRACKET"
"}",4,"U+007D","RIGHT CURLY BRACKET"
"°",4,"U+00B0","DEGREE SIGN"
"à",4,"U+00E0","LATIN SMALL LETTER A WITH GRAVE"
"בְ",4,"U+05D1, U+05B0","HEBREW LETTER BET, HEBREW POINT SHEVA"
"כֵ",4,"U+05DB, U+05B5","HEBREW LETTER KAF, HEBREW POINT TSERE"
"פַּ",4,"U+05E4, U+05B7, U+05BC","HEBREW LETTER PE, HEBREW POINT PATAH, HEBREW POINT DAGESH OR MAPIQ"
"שׂ",4,"U+05E9, U+05C2","HEBREW LETTER SHIN, HEBREW POINT SIN DOT"
"תִּ",4,"U+05EA, U+05B4, U+05BC","HEBREW LETTER TAV, HEBREW POINT HIRIQ, HEBREW POINT DAGESH OR MAPIQ"
"½",3,"U+00BD","VULGAR FRACTION ONE HALF"
"ă",3,"U+0103","LATIN SMALL LETTER A WITH BREVE"
"ç",3,"U+00E7","LATIN SMALL LETTER C WITH CEDILLA"
"ö",3,"U+00F6","LATIN SMALL LETTER O WITH DIAERESIS"
"ø",3,"U+00F8","LATIN SMALL LETTER O WITH STROKE"
"а",3,"U+0430","CYRILLIC SMALL LETTER A"
"בֵּ",3,"U+05D1, U+05B5, U+05BC","HEBREW LETTER BET, HEBREW POINT TSERE, HEBREW POINT DAGESH OR MAPIQ"
"בַּ",3,"U+05D1, U+05B7, U+05BC","HEBREW LETTER BET, HEBREW POINT PATAH, HEBREW POINT DAGESH OR MAPIQ"
"וָ",3,"U+05D5, U+05B8","HEBREW LETTER VAV, HEBREW POINT QAMATS"
"שֶׁ",3,"U+05E9, U+05B6, U+05C1","HEBREW LETTER SHIN, HEBREW POINT SEGOL, HEBREW POINT SHIN DOT"
"†",2,"U+2020","DAGGER"
"־",2,"U+05BE","HEBREW PUNCTUATION MAQAF"
"¯",2,"U+00AF","MACRON"
